objectid;usoagregad;grupo;area;ruleid;ano;ruleid_1;shape_Length;shape_Area
3890;Áreas de lazer;Áreas urbanizadas;1,6853E+11;10;2018;10;1,70554E+14;1,68531E+14
3891;Áreas de lazer;Áreas urbanizadas;3,53622E+11;10;2018;10;3,08925E+13;3,53622E+14
3892;Áreas de lazer;Áreas urbanizadas;1,25076E+12;10;2018;10;4,78611E+14;1,25076E+14
3893;Áreas de lazer;Áreas urbanizadas;2,28608E+11;10;2018;10;1,94796E+14;2,28608E+14
3894;Áreas de lazer;Áreas urbanizadas;6,39746E+11;10;2018;10;3,40679E+14;6,39746E+14
3895;Áreas de lazer;Áreas urbanizadas;1,03894E+12;10;2018;10;4,01975E+14;1,03895E+14
3896;Áreas de lazer;Áreas urbanizadas;4,90337E+11;10;2018;10;3,00188E+13;4,90337E+14
3897;Áreas de lazer;Áreas urbanizadas;1,3577E+11;10;2018;10;6,83484E+14;1,3577E+14
3898;Áreas de lazer;Áreas urbanizadas;6,76315E+11;10;2018;10;3,59598E+14;6,76315E+14
3899;Áreas de lazer;Áreas urbanizadas;7,87897E+12;10;2018;10;2,60416E+14;7,87897E+14
3900;Áreas de lazer;Áreas urbanizadas;1,06484E+12;10;2018;10;4,99224E+14;1,06484E+14
3901;Áreas de lazer;Áreas urbanizadas;6,65292E+11;10;2018;10;3,1843E+14;6,65292E+14
3902;Áreas de lazer;Áreas urbanizadas;2,85422E+11;10;2018;10;2,35532E+14;2,85422E+14
3903;Áreas de lazer;Áreas urbanizadas;3,23615E+11;10;2018;10;2,34042E+14;3,23616E+14
3904;Áreas de lazer;Áreas urbanizadas;6,52593E+11;10;2018;10;3,69232E+14;6,52593E+14
3905;Áreas de lazer;Áreas urbanizadas;4,30079E+11;10;2018;10;2,4771E+14;4,30079E+14
3906;Áreas de lazer;Áreas urbanizadas;1,53629E+12;10;2018;10;5,12105E+14;1,53629E+14
3907;Áreas de lazer;Áreas urbanizadas;5,7744E+11;10;2018;10;3,04383E+14;5,7744E+14
3908;Áreas de lazer;Áreas urbanizadas;4,82824E+11;10;2018;10;3,2141E+14;4,82824E+14
3909;Áreas de lazer;Áreas urbanizadas;4,24614E+11;10;2018;10;2,63825E+14;4,24614E+14
3910;Áreas de lazer;Áreas urbanizadas;7,43271E+11;10;2018;10;3,68118E+14;7,43271E+14
3911;Áreas de lazer;Áreas urbanizadas;6,95723E+11;10;2018;10;3,41352E+14;6,95723E+14
3912;Áreas de lazer;Áreas urbanizadas;1,87269E+12;10;2018;10;7,78463E+14;1,87269E+14
3913;Áreas de lazer;Áreas urbanizadas;87163482648;10;2018;10;3,8675E+14;8,71634E+14
3914;Áreas de lazer;Áreas urbanizadas;4,08399E+11;10;2018;10;2,63116E+14;4,084E+14
3915;Áreas de lazer;Áreas urbanizadas;7,06547E+11;10;2018;10;3,22678E+14;7,06547E+14
3916;Áreas de lazer;Áreas urbanizadas;8,53167E+11;10;2018;10;4,32117E+14;8,53167E+14
3917;Áreas de lazer;Áreas urbanizadas;4,49377E+11;10;2018;10;3,14059E+14;4,49377E+14
3918;Áreas de lazer;Áreas urbanizadas;1,1344E+12;10;2018;10;4,95146E+13;1,1344E+13
3919;Áreas de lazer;Áreas urbanizadas;6,56461E+11;10;2018;10;3,44686E+14;6,56461E+14
3920;Áreas de lazer;Áreas urbanizadas;5,28202E+11;10;2018;10;2,91481E+14;5,28202E+14
3921;Áreas de lazer;Áreas urbanizadas;3,6953E+11;10;2018;10;2,43562E+14;3,6953E+13
3922;Áreas de lazer;Áreas urbanizadas;4,96433E+11;10;2018;10;3,05802E+14;4,96432E+14
3923;Áreas de lazer;Áreas urbanizadas;1,52005E+12;10;2018;10;5,74714E+14;1,52005E+14
3924;Áreas de lazer;Áreas urbanizadas;4,40566E+11;10;2018;10;2,61269E+14;4,40566E+14
3925;Áreas de lazer;Áreas urbanizadas;3,69015E+12;10;2018;10;8,2574E+14;3,69015E+12
3926;Áreas de lazer;Áreas urbanizadas;4,16079E+11;10;2018;10;3,00385E+14;4,16079E+14
3927;Áreas de lazer;Áreas urbanizadas;5,03819E+11;10;2018;10;2,89554E+14;5,03818E+14
3928;Áreas de lazer;Áreas urbanizadas;1,03807E+12;10;2018;10;5,01552E+14;1,03807E+13
3929;Áreas de lazer;Áreas urbanizadas;8,85025E+12;10;2018;10;2,40396E+14;8,85025E+14
3930;Áreas de lazer;Áreas urbanizadas;1,97797E+12;10;2018;10;5,65087E+13;1,97797E+14
3931;Áreas de lazer;Áreas urbanizadas;7,42885E+12;10;2018;10;1,09717E+14;7,42885E+14
3932;Áreas de lazer;Áreas urbanizadas;2,32221E+12;10;2018;10;1,01786E+14;2,32221E+14
3933;Áreas de lazer;Áreas urbanizadas;3,95321E+11;10;2018;10;2,70636E+14;3,95321E+14
3934;Áreas de lazer;Áreas urbanizadas;8,24855E+11;10;2018;10;3,64745E+14;8,24854E+14
3935;Áreas de lazer;Áreas urbanizadas;8,21441E+11;10;2018;10;3,69483E+14;8,21441E+14
3936;Áreas de lazer;Áreas urbanizadas;2,39331E+11;10;2018;10;1,77622E+14;2,39331E+14
3937;Áreas de lazer;Áreas urbanizadas;2,39011E+11;10;2018;10;2,04542E+14;2,39011E+14
3938;Áreas de lazer;Áreas urbanizadas;37592605186;10;2018;10;1,15236E+14;3,75926E+14
3939;Áreas de lazer;Áreas urbanizadas;4,45657E+12;10;2018;10;1,28297E+13;4,45657E+14
3940;Áreas de lazer;Áreas urbanizadas;3,63657E+11;10;2018;10;2,65197E+14;3,63657E+13
3941;Áreas de lazer;Áreas urbanizadas;1,2241E+11;10;2018;10;1,50666E+14;1,2241E+14
3942;Áreas de lazer;Áreas urbanizadas;2,99293E+11;10;2018;10;3,06651E+14;2,99293E+14
3943;Áreas de lazer;Áreas urbanizadas;8,19629E+12;10;2018;10;4,03771E+14;8,19629E+14
3944;Áreas de lazer;Áreas urbanizadas;1,95996E+11;10;2018;10;1,77174E+14;1,95996E+14
3945;Áreas de lazer;Áreas urbanizadas;7,35482E+11;10;2018;10;3,44111E+14;7,35482E+14
3946;Áreas de lazer;Áreas urbanizadas;41822930825;10;2018;10;2,60708E+14;4,18229E+14
3947;Áreas de lazer;Áreas urbanizadas;3,41113E+11;10;2018;10;2,31885E+14;3,41113E+14
3948;Áreas de lazer;Áreas urbanizadas;1,84219E+11;10;2018;10;1,71755E+14;1,84219E+14
3949;Áreas de lazer;Áreas urbanizadas;2,93012E+11;10;2018;10;2,21453E+14;2,93012E+14
3950;Áreas de lazer;Áreas urbanizadas;4,73779E+12;10;2018;10;1,10534E+14;4,73779E+14
3951;Áreas de lazer;Áreas urbanizadas;5,00356E+11;10;2018;10;5,71388E+14;5,00356E+14
3952;Áreas de lazer;Áreas urbanizadas;4,97162E+11;10;2018;10;3,81206E+14;4,97162E+14
3953;Áreas de lazer;Áreas urbanizadas;1,59571E+11;10;2018;10;1,86583E+14;1,59571E+14
3954;Áreas de lazer;Áreas urbanizadas;2,44324E+11;10;2018;10;2,32659E+14;2,44324E+14
3955;Áreas de lazer;Áreas urbanizadas;7,17475E+11;10;2018;10;4,78182E+14;7,17475E+13
3956;Áreas de lazer;Áreas urbanizadas;2,19755E+11;10;2018;10;2,29206E+14;2,19755E+14
3957;Áreas de lazer;Áreas urbanizadas;36541257531;10;2018;10;2,85012E+14;3,65413E+14
3958;Áreas de lazer;Áreas urbanizadas;66787381509;10;2018;10;3,58797E+14;6,67874E+14
3959;Áreas de transporte;Áreas urbanizadas;2,26052E+11;11;2018;11;8,39205E+13;2,26052E+14
3960;Áreas de transporte;Áreas urbanizadas;9,15753E+11;11;2018;11;1,27992E+14;9,15752E+14
3961;Áreas de transporte;Áreas urbanizadas;4,29684E+12;11;2018;11;1,20049E+14;4,29684E+13
3962;Áreas de transporte;Áreas urbanizadas;1,03203E+13;11;2018;11;1,43208E+13;1,03203E+14
3963;Áreas de transporte;Áreas urbanizadas;3,29547E+12;11;2018;11;9,73252E+14;3,29547E+14
3964;Áreas de transporte;Áreas urbanizadas;6,84346E+11;11;2018;11;4,50337E+14;6,84345E+13
3965;Áreas de transporte;Áreas urbanizadas;2,23932E+12;11;2018;11;6,09979E+13;2,23933E+14
3966;Áreas de transporte;Áreas urbanizadas;2,11013E+11;11;2018;11;2,51386E+14;2,11013E+14
3967;Áreas de transporte;Áreas urbanizadas;4,55411E+13;11;2018;11;3,20858E+14;4,55411E+14
3968;Áreas de transporte;Áreas urbanizadas;9,2843E+12;11;2018;11;1,25101E+14;9,28431E+14
3969;Áreas de transporte;Áreas urbanizadas;1,95023E+12;11;2018;11;6,71348E+14;1,95023E+14
3970;Áreas de transporte;Áreas urbanizadas;2,87518E+12;11;2018;11;8,02752E+14;2,87518E+14
3971;Áreas de transporte;Áreas urbanizadas;1,86076E+11;11;2018;11;1,75565E+13;1,86076E+14
3972;Áreas de transporte;Áreas urbanizadas;54676703435;11;2018;11;5,10298E+14;5,46766E+14
3973;Áreas de transporte;Áreas urbanizadas;2,93062E+11;11;2018;11;2,51896E+14;2,93062E+14
3974;Áreas de transporte;Áreas urbanizadas;6,20423E+11;11;2018;11;2,79236E+14;6,20423E+14
3975;Áreas de transporte;Áreas urbanizadas;6,94133E+11;11;2018;11;3,55801E+14;6,94133E+14
3976;Áreas de transporte;Áreas urbanizadas;2,13184E+11;11;2018;11;3,71045E+14;2,13185E+14
3977;Áreas de transporte;Áreas urbanizadas;2,45879E+12;11;2018;11;2,86163E+14;2,45879E+13
3978;Áreas de transporte;Áreas urbanizadas;2,93225E+11;11;2018;11;2,04108E+13;2,93226E+14
3979;Áreas de transporte;Áreas urbanizadas;4,76265E+11;11;2018;11;2,64123E+14;4,76265E+14
3980;Áreas de transporte;Áreas urbanizadas;9,85879E+13;11;2018;11;6,64459E+14;9,85879E+14
3981;Áreas de transporte;Áreas urbanizadas;2,95218E+12;11;2018;11;1,05049E+14;2,95218E+14
3982;Áreas de transporte;Áreas urbanizadas;1,51945E+12;11;2018;11;5,16034E+14;1,51945E+13
3983;Áreas de transporte;Áreas urbanizadas;2,063E+11;11;2018;11;1,57808E+14;2,063E+14
3984;Áreas de transporte;Áreas urbanizadas;7,35709E+12;11;2018;11;2,88191E+14;7,35709E+14
3985;Áreas de transporte;Áreas urbanizadas;1,92512E+12;11;2018;11;1,20755E+14;1,92512E+14
3986;Áreas de transporte;Áreas urbanizadas;2,04395E+12;11;2018;11;6,76874E+14;2,04395E+14
3987;Áreas de transporte;Áreas urbanizadas;1,24605E+12;11;2018;11;4,99383E+14;1,24605E+14
3988;Áreas de transporte;Áreas urbanizadas;2,6321E+13;11;2018;11;2,91433E+14;2,6321E+14
3989;Áreas de transporte;Áreas urbanizadas;8,56868E+13;11;2018;11;4,30682E+14;8,56868E+14
3990;Áreas de transporte;Áreas urbanizadas;1,49824E+13;11;2018;11;4,3175E+14;1,49824E+14
3991;Áreas de transporte;Áreas urbanizadas;1,74491E+13;11;2018;11;1,94474E+14;1,74491E+14
3992;Áreas de transporte;Áreas urbanizadas;6,87327E+11;11;2018;11;3,33262E+14;6,87328E+14
3993;Áreas de transporte;Áreas urbanizadas;1,77951E+12;11;2018;11;1,41816E+14;1,77951E+14
3994;Áreas de transporte;Áreas urbanizadas;9,9535E+11;11;2018;11;5,04082E+14;9,9535E+14
3995;Áreas de transporte;Áreas urbanizadas;1,15139E+12;11;2018;11;4,67191E+13;1,15139E+14
3996;Áreas de transporte;Áreas urbanizadas;4,95932E+12;11;2018;11;4,13144E+14;4,95932E+14
3997;Áreas de transporte;Áreas urbanizadas;2,02838E+13;11;2018;11;1,34175E+13;2,02838E+14
3998;Áreas de transporte;Áreas urbanizadas;7,4987E+12;11;2018;11;4,61279E+14;7,49869E+14
3999;Áreas de transporte;Áreas urbanizadas;1,50692E+13;11;2018;11;1,38893E+14;1,50692E+13
4000;Áreas de transporte;Áreas urbanizadas;27841470124;11;2018;11;6,92648E+14;2,78415E+14
4001;Áreas de transporte;Áreas urbanizadas;6,46746E+12;11;2018;11;3,7579E+14;6,46746E+14
4002;Áreas de transporte;Áreas urbanizadas;2,55626E+12;11;2018;11;8,70989E+14;2,55626E+14
4003;Áreas de transporte;Áreas urbanizadas;2,18317E+11;11;2018;11;2,53048E+14;2,18317E+14
4004;Áreas de transporte;Áreas urbanizadas;1,98657E+12;11;2018;11;2,93428E+12;1,98657E+14
4005;Áreas de transporte;Áreas urbanizadas;1,0858E+13;11;2018;11;5,08221E+13;1,0858E+14
4006;Áreas de transporte;Áreas urbanizadas;2,91025E+11;11;2018;11;3,12534E+11;2,91025E+14
4007;Áreas de transporte;Áreas urbanizadas;4,19189E+11;11;2018;11;3,92115E+13;4,19189E+14
4008;Áreas de transporte;Áreas urbanizadas;1,99951E+12;11;2018;11;8,69243E+13;1,99951E+14
4009;Áreas de transporte;Áreas urbanizadas;5,58098E+11;11;2018;11;8,02387E+13;5,58099E+14
4010;Áreas de transporte;Áreas urbanizadas;1,43791E+13;11;2018;11;1,97558E+14;1,43791E+14
4011;Áreas de transporte;Áreas urbanizadas;1,18953E+13;11;2018;11;6,9406E+14;1,18953E+14
4012;Áreas de transporte;Áreas urbanizadas;2,87103E+12;11;2018;11;8,07131E+14;2,87103E+13
4013;Áreas de transporte;Áreas urbanizadas;6,60431E+11;11;2018;11;5,2723E+14;6,60431E+14
4014;Áreas de transporte;Áreas urbanizadas;2,01809E+13;11;2018;11;1,29729E+14;2,01809E+14
4015;Áreas de transporte;Áreas urbanizadas;2,98932E+12;11;2018;11;3,2723E+14;2,98932E+13
4016;Áreas de transporte;Áreas urbanizadas;4,14278E+12;11;2018;11;1,94409E+14;4,14277E+14
4017;Áreas de transporte;Áreas urbanizadas;1,366E+13;11;2018;11;1,94995E+14;1,366E+14
4018;Áreas de transporte;Áreas urbanizadas;7,00295E+13;11;2018;11;1,42247E+14;7,00295E+14
4019;Áreas de transporte;Áreas urbanizadas;5,07436E+12;11;2018;11;4,25132E+14;5,07436E+14
4020;Áreas de transporte;Áreas urbanizadas;2,52539E+13;11;2018;11;2,03104E+14;2,52539E+14
4021;Áreas de transporte;Áreas urbanizadas;7,18125E+12;11;2018;11;6,03254E+14;7,18125E+14
4022;Áreas de transporte;Áreas urbanizadas;22224897769;11;2018;11;2,73448E+14;2,2225E+14
4023;Áreas de transporte;Áreas urbanizadas;1,25067E+13;11;2018;11;1,12676E+13;1,25067E+14
4024;Áreas de transporte;Áreas urbanizadas;6,82558E+12;11;2018;11;7,75482E+14;6,82557E+14
4025;Áreas de transporte;Áreas urbanizadas;1,74976E+14;11;2018;11;7,01125E+14;1,74976E+14
4026;Áreas de transporte;Áreas urbanizadas;1,26171E+12;11;2018;11;5,38143E+13;1,26171E+14
4027;Áreas de transporte;Áreas urbanizadas;9,34941E+11;11;2018;11;5,01782E+12;9,34941E+14
4028;Áreas de transporte;Áreas urbanizadas;4,01268E+11;11;2018;11;3,5268E+14;4,01268E+14
4029;Áreas de transporte;Áreas urbanizadas;5,03893E+11;11;2018;11;3,76074E+14;5,03893E+14
4030;Áreas de transporte;Áreas urbanizadas;5,44134E+12;11;2018;11;4,43112E+14;5,44134E+14
4031;Áreas de transporte;Áreas urbanizadas;7,98247E+11;11;2018;11;4,87511E+14;7,98246E+14
4032;Áreas de transporte;Áreas urbanizadas;7,64435E+12;11;2018;11;6,64691E+14;7,64435E+14
4033;Áreas de transporte;Áreas urbanizadas;5,65606E+12;11;2018;11;4,79556E+13;5,65606E+13
4034;Áreas de transporte;Áreas urbanizadas;6,75098E+13;11;2018;11;2,6137E+14;6,75098E+13
4035;Áreas de transporte;Áreas urbanizadas;6,43629E+12;11;2018;11;5,84941E+14;6,43629E+14
4036;Áreas de transporte;Áreas urbanizadas;1,15284E+13;11;2018;11;1,23872E+14;1,15284E+14
4037;Áreas de transporte;Áreas urbanizadas;2,36346E+12;11;2018;11;1,82222E+14;2,36346E+14
4038;Áreas de transporte;Áreas urbanizadas;1,27988E+13;11;2018;11;8,88525E+14;1,27988E+14
4039;Áreas de transporte;Áreas urbanizadas;6,46426E+12;11;2018;11;6,09034E+14;6,46425E+14
4040;Áreas de transporte;Áreas urbanizadas;4,19081E+12;11;2018;11;8,79609E+14;4,19081E+14
4041;Áreas de transporte;Áreas urbanizadas;2,27888E+11;11;2018;11;5,53807E+14;2,27888E+14
4042;Áreas de transporte;Áreas urbanizadas;405960806;11;2018;11;2,63507E+14;4,05929E+14
4043;Áreas de transporte;Áreas urbanizadas;8,18825E+11;11;2018;11;3,64665E+14;8,18825E+14
4044;Áreas de transporte;Áreas urbanizadas;2,85651E+11;11;2018;11;2,0325E+14;2,85651E+14
4045;Áreas de transporte;Áreas urbanizadas;4,11322E+11;11;2018;11;2,77496E+14;4,11322E+14
4046;Áreas de transporte;Áreas urbanizadas;1,67827E+12;11;2018;11;1,37573E+14;1,67827E+14
4047;Áreas de transporte;Áreas urbanizadas;5,85503E+11;11;2018;11;4,57344E+14;5,85504E+14
4048;Áreas de transporte;Áreas urbanizadas;3,98438E+12;11;2018;11;3,68833E+14;3,98438E+14
4049;Áreas de transporte;Áreas urbanizadas;7,5642E+14;11;2018;11;2,74858E+14;7,5642E+14
4050;Áreas de transporte;Áreas urbanizadas;1,2486E+11;11;2018;11;2,55042E+14;1,2486E+14
4051;Áreas industriais;Áreas urbanizadas;1,07701E+13;12;2018;12;1,37259E+14;1,07701E+14
4052;Áreas industriais;Áreas urbanizadas;1,32735E+13;12;2018;12;1,69648E+14;1,32735E+14
4053;Áreas industriais;Áreas urbanizadas;9,07656E+11;12;2018;12;3,84456E+14;9,07656E+14
4054;Áreas industriais;Áreas urbanizadas;6,83578E+12;12;2018;12;1,25795E+14;6,83579E+14
4055;Áreas industriais;Áreas urbanizadas;2,84339E+12;12;2018;12;8,40202E+14;2,84339E+14
4056;Áreas industriais;Áreas urbanizadas;7,33892E+12;12;2018;12;1,46088E+14;7,33892E+14
4057;Áreas industriais;Áreas urbanizadas;1,49463E+11;12;2018;12;4,97126E+14;1,49463E+14
4058;Áreas industriais;Áreas urbanizadas;3,91802E+11;12;2018;12;2,85973E+14;3,91802E+14
4059;Áreas industriais;Áreas urbanizadas;2,06863E+12;12;2018;12;6,02716E+14;2,06863E+14
4060;Áreas industriais;Áreas urbanizadas;1,88124E+11;12;2018;12;6,94473E+13;1,88124E+14
4061;Áreas industriais;Áreas urbanizadas;4,47304E+12;12;2018;12;1,00088E+13;4,47304E+14
4062;Áreas industriais;Áreas urbanizadas;1,34834E+13;12;2018;12;2,04402E+14;1,34834E+14
4063;Áreas industriais;Áreas urbanizadas;4,85711E+11;12;2018;12;1,38954E+14;4,85711E+14
4064;Áreas industriais;Áreas urbanizadas;9,60397E+12;12;2018;12;1,71004E+14;9,60397E+14
4065;Áreas industriais;Áreas urbanizadas;9,24471E+11;12;2018;12;4,97731E+14;9,24472E+14
4066;Áreas industriais;Áreas urbanizadas;1,92396E+12;12;2018;12;5,96268E+14;1,92396E+14
4067;Áreas industriais;Áreas urbanizadas;4,73727E+11;12;2018;12;2,9651E+14;4,73727E+13
4068;Áreas industriais;Áreas urbanizadas;3,02933E+12;12;2018;12;6,95633E+13;3,02933E+14
4069;Áreas industriais;Áreas urbanizadas;3,10741E+13;12;2018;12;2,76125E+14;3,10741E+14
4070;Áreas industriais;Áreas urbanizadas;2,98485E+13;12;2018;12;2,47013E+14;2,98485E+14
4071;Áreas industriais;Áreas urbanizadas;5,03902E+12;12;2018;12;1,12479E+14;5,03902E+14
4072;Áreas industriais;Áreas urbanizadas;2,31365E+12;12;2018;12;6,43967E+14;2,31365E+14
4073;Áreas industriais;Áreas urbanizadas;5,77203E+12;12;2018;12;1,03422E+14;5,77203E+14
4074;Áreas industriais;Áreas urbanizadas;4,12301E+12;12;2018;12;1,07933E+14;4,12301E+12
4075;Áreas industriais;Áreas urbanizadas;4,9834E+12;12;2018;12;9,97416E+14;4,9834E+13
4076;Áreas industriais;Áreas urbanizadas;8,38131E+11;12;2018;12;4,02955E+14;8,38131E+14
4077;Áreas industriais;Áreas urbanizadas;7,14805E+13;12;2018;12;5,50792E+14;7,14805E+14
4078;Áreas industriais;Áreas urbanizadas;9,5817E+11;12;2018;12;4,33171E+14;9,5817E+14
4079;Áreas industriais;Áreas urbanizadas;3,11725E+12;12;2018;12;7,57673E+14;3,11725E+14
4080;Áreas industriais;Áreas urbanizadas;7,45866E+13;12;2018;12;6,18723E+14;7,45866E+14
4081;Áreas industriais;Áreas urbanizadas;1,24945E+13;12;2018;12;1,64762E+14;1,24945E+14
4082;Áreas industriais;Áreas urbanizadas;1,68201E+12;12;2018;12;5,05875E+13;1,68201E+14
4083;Áreas industriais;Áreas urbanizadas;1,00125E+12;12;2018;12;4,27156E+14;1,00125E+14
4084;Áreas industriais;Áreas urbanizadas;1,73974E+12;12;2018;12;5,96546E+14;1,73974E+14
4085;Áreas industriais;Áreas urbanizadas;3,62419E+12;12;2018;12;9,08071E+14;3,62419E+13
4086;Áreas industriais;Áreas urbanizadas;8,82047E+11;12;2018;12;4,83422E+14;8,82047E+14
4087;Áreas industriais;Áreas urbanizadas;6,3261E+11;12;2018;12;3,31275E+14;6,3261E+14
4088;Áreas industriais;Áreas urbanizadas;1,81283E+12;12;2018;12;6,19465E+14;1,81283E+14
4089;Áreas industriais;Áreas urbanizadas;2,47158E+12;12;2018;12;6,37706E+14;2,47158E+14
4090;Áreas industriais;Áreas urbanizadas;1,14238E+13;12;2018;12;1,37976E+14;1,14238E+12
4091;Áreas industriais;Áreas urbanizadas;4,83148E+12;12;2018;12;1,36148E+14;4,83148E+14
4092;Áreas industriais;Áreas urbanizadas;1,66259E+12;12;2018;12;6,04146E+14;1,66259E+14
4093;Áreas industriais;Áreas urbanizadas;1,2634E+12;12;2018;12;4,69154E+14;1,2634E+14
4094;Áreas industriais;Áreas urbanizadas;4,81657E+12;12;2018;12;1,14804E+14;4,81657E+14
4095;Áreas industriais;Áreas urbanizadas;2,3674E+11;12;2018;12;2,34224E+14;2,3674E+14
4096;Áreas industriais;Áreas urbanizadas;2,53646E+12;12;2018;12;6,83199E+14;2,53646E+14
4097;Áreas industriais;Áreas urbanizadas;8,63063E+12;12;2018;12;2,39403E+14;8,63063E+13
4098;Áreas industriais;Áreas urbanizadas;1,49815E+11;12;2018;12;5,94552E+14;1,49815E+14
4099;Áreas industriais;Áreas urbanizadas;9,75605E+11;12;2018;12;5,81125E+14;9,75606E+14
4100;Áreas industriais;Áreas urbanizadas;3,68619E+13;12;2018;12;3,596E+14;3,68619E+14
4101;Áreas industriais;Áreas urbanizadas;1,557E+12;12;2018;12;5,36491E+14;1,557E+14
4102;Áreas industriais;Áreas urbanizadas;1,21614E+12;12;2018;12;5,0326E+14;1,21614E+14
4103;Áreas industriais;Áreas urbanizadas;7,7459E+12;12;2018;12;1,49045E+13;7,7459E+14
4104;Áreas industriais;Áreas urbanizadas;8,98169E+11;12;2018;12;5,02332E+14;8,98169E+14
4105;Áreas industriais;Áreas urbanizadas;3,57345E+11;12;2018;12;2,37343E+14;3,57344E+14
4106;Áreas industriais;Áreas urbanizadas;1,33568E+12;12;2018;12;5,23559E+13;1,33568E+14
4107;Áreas industriais;Áreas urbanizadas;2,44301E+12;12;2018;12;8,93549E+14;2,44301E+14
4108;Áreas industriais;Áreas urbanizadas;1,48371E+12;12;2018;12;5,51045E+14;1,48371E+13
4109;Áreas industriais;Áreas urbanizadas;4,6492E+11;12;2018;12;2,87275E+14;4,64921E+14
4110;Áreas industriais;Áreas urbanizadas;6,76467E+12;12;2018;12;1,36657E+14;6,76467E+14
4111;Áreas industriais;Áreas urbanizadas;1,22902E+12;12;2018;12;5,57607E+14;1,22902E+14
4112;Áreas industriais;Áreas urbanizadas;41930629;12;2018;12;3,35036E+14;4,19321E+14
4113;Áreas industriais;Áreas urbanizadas;1,68615E+12;12;2018;12;5,24648E+14;1,68615E+14
4114;Áreas industriais;Áreas urbanizadas;6,65758E+11;12;2018;12;3,53498E+14;6,65758E+14
4115;Áreas industriais;Áreas urbanizadas;1,08674E+12;12;2018;12;3,31878E+14;1,08674E+14
4116;Áreas industriais;Áreas urbanizadas;4,27197E+12;12;2018;12;2,97467E+14;4,27197E+14
4117;Áreas industriais;Áreas urbanizadas;7,2607E+14;12;2018;12;3,04185E+14;7,2607E+14
4118;Áreas industriais;Áreas urbanizadas;1,96258E+13;12;2018;12;4,42962E+14;1,96258E+14
4119;Áreas industriais;Áreas urbanizadas;9,30619E+11;12;2018;12;4,20486E+14;9,30619E+14
4120;Áreas industriais;Áreas urbanizadas;5,75401E+11;12;2018;12;3,17524E+14;5,75401E+14
4121;Áreas industriais;Áreas urbanizadas;4,19026E+12;12;2018;12;9,3248E+14;4,19026E+14
4122;Áreas industriais;Áreas urbanizadas;3,85114E+12;12;2018;12;8,79048E+14;3,85114E+14
4123;Áreas industriais;Áreas urbanizadas;1,79864E+14;12;2018;12;1,38207E+14;1,79864E+14
4124;Áreas industriais;Áreas urbanizadas;1,65052E+13;12;2018;12;2,7382E+13;1,65052E+14
4125;Áreas industriais;Áreas urbanizadas;1,01954E+12;12;2018;12;4,08064E+14;1,01954E+14
4126;Áreas industriais;Áreas urbanizadas;2,87363E+13;12;2018;12;3,44831E+14;2,87363E+14
4127;Áreas industriais;Áreas urbanizadas;1,6745E+12;12;2018;12;1,0511E+14;1,6745E+14
4128;Áreas industriais;Áreas urbanizadas;4,64797E+12;12;2018;12;1,01688E+14;4,64797E+14
4129;Áreas industriais;Áreas urbanizadas;1,73058E+12;12;2018;12;5,34894E+14;1,73058E+14
4130;Áreas industriais;Áreas urbanizadas;2,62476E+12;12;2018;12;8,60071E+14;2,62476E+14
4131;Áreas industriais;Áreas urbanizadas;9,0041E+11;12;2018;12;3,73392E+14;9,0041E+14
4132;Áreas industriais;Áreas urbanizadas;3659598384;12;2018;12;2,9378E+14;3,6596E+14
4133;Áreas industriais;Áreas urbanizadas;2,04684E+12;12;2018;12;6,26821E+13;2,04684E+13
4134;Áreas industriais;Áreas urbanizadas;9,71187E+11;12;2018;12;4,38971E+14;9,71186E+14
4135;Áreas industriais;Áreas urbanizadas;3,19842E+13;12;2018;12;6,81354E+14;3,19842E+13
